Postcode_District,Year,Measure,Value
EC1M,2011,Mean,457728
EC1N,2011,Mean,449603
EC1R,2011,Mean,460710
EC1V,2011,Mean,463536
EC1Y,2011,Mean,473706
EC2A,2011,Mean,430077
EC2Y,2011,Mean,505653
EC3N,2011,Mean,394012
EC3R,2011,Mean,472307
EC4A,2011,Mean,437315
EC4M,2011,Mean,577795
EC4V,2011,Mean,478504
EC4Y,2011,Mean,712965
EN1,2011,Mean,232616
EN2,2011,Mean,280558
EN3,2011,Mean,189557
EN4,2011,Mean,343354
EN5,2011,Mean,337104
EN8,2011,Mean,198900
HA0,2011,Mean,249524
HA1,2011,Mean,272013
HA2,2011,Mean,264767
HA3,2011,Mean,277360
HA4,2011,Mean,301574
HA5,2011,Mean,397070
HA6,2011,Mean,440363
HA7,2011,Mean,354944
HA8,2011,Mean,290783
HA9,2011,Mean,275232
IG1,2011,Mean,225984
IG11,2011,Mean,184151
IG2,2011,Mean,239532
IG3,2011,Mean,244682
IG4,2011,Mean,281954
IG5,2011,Mean,282596
IG6,2011,Mean,241524
IG7,2011,Mean,304036
IG8,2011,Mean,333505
IG9,2011,Mean,336433
KT1,2011,Mean,324414
KT2,2011,Mean,380432
KT3,2011,Mean,332779
KT4,2011,Mean,311125
KT5,2011,Mean,324391
KT6,2011,Mean,313479
KT8,2011,Mean,329103
KT9,2011,Mean,243162
N1,2011,Mean,437106
N10,2011,Mean,443379
N11,2011,Mean,286222
N12,2011,Mean,307971
N13,2011,Mean,276016
N14,2011,Mean,337498
N15,2011,Mean,236606
N16,2011,Mean,331582
N17,2011,Mean,198493
N18,2011,Mean,181353
N19,2011,Mean,390795
N1C,2011,Mean,N/A
N2,2011,Mean,426144
N20,2011,Mean,399725
N21,2011,Mean,371647
N22,2011,Mean,284628
N3,2011,Mean,406493
N4,2011,Mean,330861
N5,2011,Mean,450215
N6,2011,Mean,564908
N7,2011,Mean,355322
N8,2011,Mean,381543
N9,2011,Mean,193755
NW1,2011,Mean,527376
NW10,2011,Mean,300806
NW11,2011,Mean,600798
NW2,2011,Mean,326397
NW3,2011,Mean,725514
NW4,2011,Mean,368823
NW5,2011,Mean,453326
NW6,2011,Mean,471479
NW7,2011,Mean,375496
NW8,2011,Mean,715137
NW9,2011,Mean,254969
RM1,2011,Mean,206516
RM10,2011,Mean,158196
RM11,2011,Mean,284730
RM12,2011,Mean,221309
RM13,2011,Mean,192841
RM14,2011,Mean,312201
RM2,2011,Mean,267001
RM3,2011,Mean,181334
RM4,2011,Mean,336069
RM5,2011,Mean,200149
RM6,2011,Mean,199153
RM7,2011,Mean,194961
RM8,2011,Mean,172682
RM9,2011,Mean,159305
SE1,2011,Mean,397340
SE10,2011,Mean,349891
SE11,2011,Mean,332388
SE12,2011,Mean,245448
SE13,2011,Mean,239669
SE14,2011,Mean,243518
SE15,2011,Mean,277893
SE16,2011,Mean,298682
SE17,2011,Mean,264627
SE18,2011,Mean,190287
SE19,2011,Mean,228237
SE2,2011,Mean,166425
SE20,2011,Mean,199382
SE21,2011,Mean,474322
SE22,2011,Mean,367680
SE23,2011,Mean,265929
SE24,2011,Mean,424665
SE25,2011,Mean,184071
SE26,2011,Mean,256716
SE27,2011,Mean,273276
SE28,2011,Mean,152843
SE3,2011,Mean,351212
SE4,2011,Mean,273203
SE5,2011,Mean,294795
SE6,2011,Mean,208976
SE7,2011,Mean,240832
SE8,2011,Mean,251979
SE9,2011,Mean,231279
SM1,2011,Mean,210213
SM2,2011,Mean,276310
SM3,2011,Mean,269483
SM4,2011,Mean,233753
SM5,2011,Mean,237064
SM6,2011,Mean,215016
SM7,2011,Mean,344999
SW10,2011,Mean,787484
SW11,2011,Mean,478670
SW12,2011,Mean,476659
SW13,2011,Mean,740877
SW14,2011,Mean,594053
SW15,2011,Mean,442935
SW16,2011,Mean,248086
SW17,2011,Mean,324211
SW18,2011,Mean,442408
SW19,2011,Mean,421104
SW1A,2011,Mean,1635184
SW1E,2011,Mean,1196531
SW1H,2011,Mean,948788
SW1P,2011,Mean,637013
SW1V,2011,Mean,594502
SW1W,2011,Mean,895952
SW1X,2011,Mean,1487542
SW1Y,2011,Mean,560337
SW2,2011,Mean,285746
SW20,2011,Mean,386208
SW3,2011,Mean,1033730
SW4,2011,Mean,427507
SW5,2011,Mean,673706
SW6,2011,Mean,618604
SW7,2011,Mean,1086145
SW8,2011,Mean,374495
SW9,2011,Mean,304069
TN14,2011,Mean,363657
TN16,2011,Mean,292462
TW1,2011,Mean,462084
TW10,2011,Mean,542021
TW11,2011,Mean,427979
TW12,2011,Mean,356095
TW13,2011,Mean,196203
TW14,2011,Mean,196529
TW2,2011,Mean,342024
TW3,2011,Mean,236950
TW4,2011,Mean,210440
TW5,2011,Mean,245038
TW7,2011,Mean,284091
TW8,2011,Mean,274927
TW9,2011,Mean,520417
UB1,2011,Mean,218166
UB10,2011,Mean,303762
UB2,2011,Mean,213860
UB3,2011,Mean,204567
UB4,2011,Mean,205936
UB5,2011,Mean,197861
UB6,2011,Mean,250253
UB7,2011,Mean,209876
UB8,2011,Mean,225713
UB9,2011,Mean,308441
W10,2011,Mean,432157
W11,2011,Mean,836861
W12,2011,Mean,389953
W13,2011,Mean,376041
W14,2011,Mean,530232
W1B,2011,Mean,883431
W1D,2011,Mean,633462
W1F,2011,Mean,1030225
W1G,2011,Mean,834744
W1H,2011,Mean,764392
W1J,2011,Mean,1284803
W1K,2011,Mean,1183195
W1S,2011,Mean,1339923
W1T,2011,Mean,661559
W1U,2011,Mean,858874
W1W,2011,Mean,545304
W2,2011,Mean,655689
W3,2011,Mean,312925
W4,2011,Mean,560166
W5,2011,Mean,393248
W6,2011,Mean,461458
W7,2011,Mean,311261
W8,2011,Mean,1241863
W9,2011,Mean,503103
WC1A,2011,Mean,658143
WC1B,2011,Mean,739950
WC1E,2011,Mean,567295
WC1H,2011,Mean,284960
WC1N,2011,Mean,591036
WC1R,2011,Mean,346435
WC1X,2011,Mean,400509
WC2B,2011,Mean,603175
WC2E,2011,Mean,669442
WC2H,2011,Mean,600585
WC2N,2011,Mean,677819
WC2R,2011,Mean,N/A
BR1,2012,Mean,276439
BR2,2012,Mean,302215
BR3,2012,Mean,298744
BR4,2012,Mean,357288
BR5,2012,Mean,251843
BR6,2012,Mean,314153
BR7,2012,Mean,394492
CR0,2012,Mean,210056
CR2,2012,Mean,271266
CR3,2012,Mean,257337
CR4,2012,Mean,203159
CR5,2012,Mean,325838
CR7,2012,Mean,200819
CR8,2012,Mean,323169
DA1,2012,Mean,178415
DA14,2012,Mean,220210
DA15,2012,Mean,249636
DA16,2012,Mean,221201
DA17,2012,Mean,158229
DA18,2012,Mean,120740
DA5,2012,Mean,276913
DA6,2012,Mean,227681
DA7,2012,Mean,228962
DA8,2012,Mean,162714
E1,2012,Mean,317899
E10,2012,Mean,215687
E11,2012,Mean,288154
E12,2012,Mean,214098
E13,2012,Mean,185140
E14,2012,Mean,339007
E15,2012,Mean,224552
E16,2012,Mean,225620
E17,2012,Mean,231131
E18,2012,Mean,303458
E1W,2012,Mean,418274
E2,2012,Mean,318376
E3,2012,Mean,276620
E4,2012,Mean,253442
E5,2012,Mean,306562
E6,2012,Mean,198307
E7,2012,Mean,214518
E8,2012,Mean,358518
E9,2012,Mean,291851
EC1A,2012,Mean,498499
EC1M,2012,Mean,575094
EC1N,2012,Mean,481166
EC1R,2012,Mean,614126
EC1V,2012,Mean,502573
EC1Y,2012,Mean,590665
EC2A,2012,Mean,655456
EC2Y,2012,Mean,532663
EC3N,2012,Mean,441898
EC3R,2012,Mean,573422
EC4A,2012,Mean,409993
EC4M,2012,Mean,480000
EC4V,2012,Mean,456319
EC4Y,2012,Mean,623048
EN1,2012,Mean,238923
EN2,2012,Mean,275404
EN3,2012,Mean,193461
EN4,2012,Mean,374983
EN5,2012,Mean,359318
EN8,2012,Mean,208613
HA0,2012,Mean,237930
HA1,2012,Mean,262294
HA2,2012,Mean,262843
HA3,2012,Mean,294309
HA4,2012,Mean,311822
HA5,2012,Mean,383414
HA6,2012,Mean,442353
HA7,2012,Mean,378965
HA8,2012,Mean,296090
HA9,2012,Mean,269590
IG1,2012,Mean,223894
IG11,2012,Mean,188263
IG2,2012,Mean,254493
IG3,2012,Mean,236009
IG4,2012,Mean,295081
IG5,2012,Mean,292504
IG6,2012,Mean,247043
IG7,2012,Mean,301684
IG8,2012,Mean,331283
IG9,2012,Mean,361912
KT1,2012,Mean,337399
KT2,2012,Mean,422992
KT3,2012,Mean,352118
KT4,2012,Mean,309916
KT5,2012,Mean,340578
KT6,2012,Mean,328148
KT8,2012,Mean,357904
KT9,2012,Mean,247550
N1,2012,Mean,459867
N10,2012,Mean,454127
N11,2012,Mean,309778
N12,2012,Mean,347982
N13,2012,Mean,297436
N14,2012,Mean,352819
N15,2012,Mean,243509
N16,2012,Mean,373102
N17,2012,Mean,202134
N18,2012,Mean,192487
N19,2012,Mean,390874
N1C,2012,Mean,N/A
N2,2012,Mean,456760
N20,2012,Mean,403562
N21,2012,Mean,366810
N22,2012,Mean,291762
N3,2012,Mean,434635
N4,2012,Mean,320273
N5,2012,Mean,479278
N6,2012,Mean,522380
N7,2012,Mean,360813
N8,2012,Mean,407156
N9,2012,Mean,192522
NW1,2012,Mean,541999
NW10,2012,Mean,354147
NW11,2012,Mean,648883
NW2,2012,Mean,376650
NW3,2012,Mean,786921
NW4,2012,Mean,349173
NW5,2012,Mean,467087
NW6,2012,Mean,497133
NW7,2012,Mean,406406
NW8,2012,Mean,714720
NW9,2012,Mean,258847
RM1,2012,Mean,208678
RM10,2012,Mean,156825
RM11,2012,Mean,277563
RM12,2012,Mean,225467
RM13,2012,Mean,194307
RM14,2012,Mean,319548
RM2,2012,Mean,266697
RM3,2012,Mean,188342
RM4,2012,Mean,359807
RM5,2012,Mean,201876
RM6,2012,Mean,208103
RM7,2012,Mean,181156
RM8,2012,Mean,167532
RM9,2012,Mean,163661
SE1,2012,Mean,438417
SE10,2012,Mean,347002
SE11,2012,Mean,371976
SE12,2012,Mean,249432
SE13,2012,Mean,251944
SE14,2012,Mean,251926
SE15,2012,Mean,289372
SE16,2012,Mean,313071
SE17,2012,Mean,259858
SE18,2012,Mean,198279
SE19,2012,Mean,246624
SE2,2012,Mean,177274
SE20,2012,Mean,206081
SE21,2012,Mean,429294
SE22,2012,Mean,387928
SE23,2012,Mean,285316
SE24,2012,Mean,420189
SE25,2012,Mean,184553
SE26,2012,Mean,264668
SE27,2012,Mean,299161
SE28,2012,Mean,157667
SE3,2012,Mean,354298
SE4,2012,Mean,291039
SE5,2012,Mean,296391
SE6,2012,Mean,224413
SE7,2012,Mean,261519
SE8,2012,Mean,253107
SE9,2012,Mean,241899
SM1,2012,Mean,227617
SM2,2012,Mean,254827
SM3,2012,Mean,271428
SM4,2012,Mean,254213
SM5,2012,Mean,249074
SM6,2012,Mean,231622
SM7,2012,Mean,344402
SW10,2012,Mean,844165
SW11,2012,Mean,489934
SW12,2012,Mean,519422
SW13,2012,Mean,763697
SW14,2012,Mean,574098
SW15,2012,Mean,468118
SW16,2012,Mean,275120
SW17,2012,Mean,353682
SW18,2012,Mean,462105
SW19,2012,Mean,425799
SW1A,2012,Mean,2977271
SW1E,2012,Mean,1345346
SW1H,2012,Mean,727664
SW1P,2012,Mean,706671
SW1V,2012,Mean,627206
SW1W,2012,Mean,1340528
SW1X,2012,Mean,2051459
SW1Y,2012,Mean,849375
SW2,2012,Mean,303611
SW20,2012,Mean,407178
SW3,2012,Mean,1151271
SW4,2012,Mean,457736
SW5,2012,Mean,826497
SW6,2012,Mean,646634
SW7,2012,Mean,1327920
SW8,2012,Mean,364417
SW9,2012,Mean,325569
TN14,2012,Mean,399496
TN16,2012,Mean,295556
TW1,2012,Mean,483060
TW10,2012,Mean,568752
TW11,2012,Mean,442886
TW12,2012,Mean,373767
TW13,2012,Mean,204214
TW14,2012,Mean,196167
TW2,2012,Mean,370654
TW3,2012,Mean,243203
TW4,2012,Mean,222319
TW5,2012,Mean,244895
TW7,2012,Mean,306679
TW8,2012,Mean,328229
TW9,2012,Mean,514534
UB1,2012,Mean,224015
UB10,2012,Mean,310194
UB2,2012,Mean,223058
UB3,2012,Mean,213917
UB4,2012,Mean,213243
UB5,2012,Mean,206757
UB6,2012,Mean,254433
UB7,2012,Mean,214257
UB8,2012,Mean,237836
UB9,2012,Mean,296208
W10,2012,Mean,511901
W11,2012,Mean,999802
W12,2012,Mean,421936
W13,2012,Mean,403686
W14,2012,Mean,504375
W1B,2012,Mean,1567519
W1D,2012,Mean,777555
W1F,2012,Mean,641715
W1G,2012,Mean,1167274
W1H,2012,Mean,880153
W1J,2012,Mean,1339964
W1K,2012,Mean,1806306
W1S,2012,Mean,1516222
W1T,2012,Mean,742362
W1U,2012,Mean,960031
W1W,2012,Mean,655094
W2,2012,Mean,676841
W3,2012,Mean,355128
W4,2012,Mean,570121
W5,2012,Mean,419665
W6,2012,Mean,527154
W7,2012,Mean,324243
W8,2012,Mean,1387851
W9,2012,Mean,507509
WC1A,2012,Mean,593332
WC1B,2012,Mean,697373
WC1E,2012,Mean,711068
WC1H,2012,Mean,318974
WC1N,2012,Mean,547096
WC1R,2012,Mean,457189
WC1X,2012,Mean,539826
WC2B,2012,Mean,800849
WC2E,2012,Mean,1167679
WC2H,2012,Mean,933405
WC2N,2012,Mean,771654
WC2R,2012,Mean,949399
BR1,2013,Mean,289472
BR2,2013,Mean,315746
BR3,2013,Mean,333705
BR4,2013,Mean,347474
BR5,2013,Mean,256208
BR6,2013,Mean,340761
BR7,2013,Mean,392842
CR0,2013,Mean,219917
CR2,2013,Mean,273964
CR3,2013,Mean,274953
CR4,2013,Mean,220626
CR5,2013,Mean,323039
CR7,2013,Mean,212024
CR8,2013,Mean,324456
DA1,2013,Mean,185078
DA14,2013,Mean,230788
DA15,2013,Mean,248551
DA16,2013,Mean,228151
DA17,2013,Mean,170302
DA18,2013,Mean,123966
DA5,2013,Mean,286471
DA6,2013,Mean,253810
DA7,2013,Mean,238651
DA8,2013,Mean,177583
E1,2013,Mean,362414
E10,2013,Mean,238617
E11,2013,Mean,293009
E12,2013,Mean,222892
E13,2013,Mean,189819
E14,2013,Mean,349373
E15,2013,Mean,234962
E16,2013,Mean,246086
E17,2013,Mean,261647
E18,2013,Mean,307756
E1W,2013,Mean,481701
E2,2013,Mean,351896
E3,2013,Mean,292198
E4,2013,Mean,277320
E5,2013,Mean,343360
E6,2013,Mean,199471
E7,2013,Mean,231489
E8,2013,Mean,402887
E9,2013,Mean,342494
EC1A,2013,Mean,496634
EC1M,2013,Mean,681466
EC1N,2013,Mean,528840
EC1R,2013,Mean,629560
EC1V,2013,Mean,590776
EC1Y,2013,Mean,555734
EC2A,2013,Mean,724041
EC2Y,2013,Mean,714579
EC3N,2013,Mean,573483
EC3R,2013,Mean,1159522
EC4A,2013,Mean,670236
EC4M,2013,Mean,770702
EC4V,2013,Mean,621851
EC4Y,2013,Mean,649828
EN1,2013,Mean,253324
EN2,2013,Mean,303640
EN3,2013,Mean,203362
EN4,2013,Mean,373984
EN5,2013,Mean,354262
EN8,2013,Mean,212154
HA0,2013,Mean,251433
HA1,2013,Mean,279082
HA2,2013,Mean,288873
HA3,2013,Mean,303737
HA4,2013,Mean,328439
HA5,2013,Mean,393929
HA6,2013,Mean,458530
HA7,2013,Mean,403839
HA8,2013,Mean,318263
HA9,2013,Mean,288068
IG1,2013,Mean,231424
IG11,2013,Mean,191690
IG2,2013,Mean,254457
IG3,2013,Mean,256362
IG4,2013,Mean,308263
IG5,2013,Mean,286932
IG6,2013,Mean,255882
IG7,2013,Mean,334736
IG8,2013,Mean,354785
IG9,2013,Mean,353672
KT1,2013,Mean,357559
KT2,2013,Mean,458273
KT3,2013,Mean,375387
KT4,2013,Mean,313882
KT5,2013,Mean,357786
KT6,2013,Mean,356067
KT8,2013,Mean,394215
KT9,2013,Mean,259541
N1,2013,Mean,516559
N10,2013,Mean,489726
N11,2013,Mean,317488
N12,2013,Mean,386659
N13,2013,Mean,300264
N14,2013,Mean,360099
N15,2013,Mean,268687
N16,2013,Mean,386289
N17,2013,Mean,217964
N18,2013,Mean,204136
N19,2013,Mean,406633
N1C,2013,Mean,770659
N2,2013,Mean,516140
N20,2013,Mean,454796
N21,2013,Mean,391335
N22,2013,Mean,310020
N3,2013,Mean,491833
N4,2013,Mean,379116
N5,2013,Mean,520530
N6,2013,Mean,657152
N7,2013,Mean,394027
N8,2013,Mean,433508
N9,2013,Mean,198935
NW1,2013,Mean,654548
NW10,2013,Mean,370250
NW11,2013,Mean,636498
NW2,2013,Mean,396982
NW3,2013,Mean,851102
NW4,2013,Mean,378459
NW5,2013,Mean,550656
NW6,2013,Mean,537828
NW7,2013,Mean,430646
NW8,2013,Mean,876101
NW9,2013,Mean,262992
RM1,2013,Mean,218363
RM10,2013,Mean,165979
RM11,2013,Mean,298255
RM12,2013,Mean,232909
RM13,2013,Mean,201604
RM14,2013,Mean,337914
RM2,2013,Mean,269113
RM3,2013,Mean,206010
RM4,2013,Mean,366736
RM5,2013,Mean,217131
RM6,2013,Mean,207390
RM7,2013,Mean,196467
RM8,2013,Mean,179598
RM9,2013,Mean,171770
SE1,2013,Mean,473772
SE10,2013,Mean,414444
SE11,2013,Mean,424994
SE12,2013,Mean,272708
SE13,2013,Mean,272494
SE14,2013,Mean,259239
SE15,2013,Mean,311950
SE16,2013,Mean,340489
SE17,2013,Mean,288946
SE18,2013,Mean,221398
SE19,2013,Mean,267805
SE2,2013,Mean,186848
SE20,2013,Mean,221913
SE21,2013,Mean,450368
SE22,2013,Mean,434200
SE23,2013,Mean,309994
SE24,2013,Mean,470188
SE25,2013,Mean,207376
SE26,2013,Mean,269922
SE27,2013,Mean,299725
SE28,2013,Mean,152252
SE3,2013,Mean,379355
SE4,2013,Mean,319998
SE5,2013,Mean,338035
SE6,2013,Mean,235763
SE7,2013,Mean,299384
SE8,2013,Mean,279381
SE9,2013,Mean,253078
SM1,2013,Mean,237113
SM2,2013,Mean,282755
SM3,2013,Mean,284244
SM4,2013,Mean,261924
SM5,2013,Mean,267225
SM6,2013,Mean,244462
SM7,2013,Mean,380522
SW10,2013,Mean,941390
SW11,2013,Mean,555521
SW12,2013,Mean,527792
SW13,2013,Mean,886343
SW14,2013,Mean,652038
SW15,2013,Mean,499542
SW16,2013,Mean,296505
SW17,2013,Mean,399285
SW18,2013,Mean,499803
SW19,2013,Mean,466465
SW1A,2013,Mean,1714477
SW1E,2013,Mean,1072689
SW1H,2013,Mean,687367
SW1P,2013,Mean,737771
SW1V,2013,Mean,640673
SW1W,2013,Mean,1480506
SW1X,2013,Mean,2267024
SW1Y,2013,Mean,2068500
SW2,2013,Mean,342048
SW20,2013,Mean,453855
SW3,2013,Mean,1332999
SW4,2013,Mean,501348
SW5,2013,Mean,892615
SW6,2013,Mean,749497
SW7,2013,Mean,1475560
SW8,2013,Mean,497576
SW9,2013,Mean,347024
TN14,2013,Mean,362565
TN16,2013,Mean,316811
TW1,2013,Mean,526151
TW10,2013,Mean,609189
TW11,2013,Mean,481994
TW12,2013,Mean,383831
TW13,2013,Mean,211595
TW14,2013,Mean,220132
TW2,2013,Mean,383811
TW3,2013,Mean,266389
TW4,2013,Mean,237580
TW5,2013,Mean,276517
TW7,2013,Mean,335910
TW8,2013,Mean,313667
TW9,2013,Mean,592280
UB1,2013,Mean,223894
UB10,2013,Mean,332516
UB2,2013,Mean,217350
UB3,2013,Mean,218269
UB4,2013,Mean,223228
UB5,2013,Mean,217342
UB6,2013,Mean,274522
UB7,2013,Mean,236425
UB8,2013,Mean,241627
UB9,2013,Mean,308877
W10,2013,Mean,533323
W11,2013,Mean,933041
W12,2013,Mean,449094
W13,2013,Mean,433726
W14,2013,Mean,615869
W1B,2013,Mean,1329631
W1D,2013,Mean,745819
W1F,2013,Mean,1083237
W1G,2013,Mean,1156680
W1H,2013,Mean,974303
W1J,2013,Mean,2156974
W1K,2013,Mean,2367157
W1S,2013,Mean,1926541
W1T,2013,Mean,696269
W1U,2013,Mean,1058568
W1W,2013,Mean,743274
W2,2013,Mean,741548
W3,2013,Mean,380885
W4,2013,Mean,653124
W5,2013,Mean,475271
W6,2013,Mean,551824
W7,2013,Mean,342899
W8,2013,Mean,1665349
W9,2013,Mean,593476
WC1A,2013,Mean,1065270
WC1B,2013,Mean,1870004
WC1E,2013,Mean,770568
WC1H,2013,Mean,311000
WC1N,2013,Mean,795206
WC1R,2013,Mean,729921
WC1X,2013,Mean,519470
WC2B,2013,Mean,953587
WC2E,2013,Mean,1645152
WC2H,2013,Mean,840705
WC2N,2013,Mean,1054442
WC2R,2013,Mean,989159
BR1,2014,Mean,330631
BR2,2014,Mean,366206
BR3,2014,Mean,373879
BR4,2014,Mean,403180
BR5,2014,Mean,283132
BR6,2014,Mean,398150
BR7,2014,Mean,427898
CR0,2014,Mean,251879
CR2,2014,Mean,299659
CR3,2014,Mean,300289
CR4,2014,Mean,259329
CR5,2014,Mean,345752
CR7,2014,Mean,227279
CR8,2014,Mean,358016
DA1,2014,Mean,207125
DA14,2014,Mean,267621
DA15,2014,Mean,280570
DA16,2014,Mean,262527
DA17,2014,Mean,190498
DA18,2014,Mean,175489
DA5,2014,Mean,329962
DA6,2014,Mean,268725
DA7,2014,Mean,268070
DA8,2014,Mean,199817
E1,2014,Mean,416220
E10,2014,Mean,285927
E11,2014,Mean,336997
E12,2014,Mean,235770
E13,2014,Mean,226746
E14,2014,Mean,391841
E15,2014,Mean,276658
E16,2014,Mean,281936
E17,2014,Mean,322831
E18,2014,Mean,343608
E1W,2014,Mean,517469
E2,2014,Mean,416138
E3,2014,Mean,339251
E4,2014,Mean,300859
E5,2014,Mean,386387
E6,2014,Mean,225744
E7,2014,Mean,259507
E8,2014,Mean,482264
E9,2014,Mean,383350
EC1A,2014,Mean,569929
EC1M,2014,Mean,657851
EC1N,2014,Mean,676688
EC1R,2014,Mean,793057
EC1V,2014,Mean,633779
EC1Y,2014,Mean,681031
EC2A,2014,Mean,803489
EC2Y,2014,Mean,860275
EC3N,2014,Mean,582392
EC3R,2014,Mean,652785
EC4A,2014,Mean,880114
EC4M,2014,Mean,596894
EC4V,2014,Mean,804657
EC4Y,2014,Mean,559268
EN1,2014,Mean,276889
EN2,2014,Mean,333236
EN3,2014,Mean,217608
EN4,2014,Mean,432921
EN5,2014,Mean,385439
EN8,2014,Mean,220478
HA0,2014,Mean,286662
HA1,2014,Mean,326057
HA2,2014,Mean,321949
HA3,2014,Mean,334741
HA4,2014,Mean,366991
HA5,2014,Mean,452674
HA6,2014,Mean,508436
HA7,2014,Mean,482892
HA8,2014,Mean,344016
HA9,2014,Mean,319497
IG1,2014,Mean,228423
IG11,2014,Mean,203329
IG2,2014,Mean,285324
IG3,2014,Mean,278721
IG4,2014,Mean,331076
IG5,2014,Mean,313443
IG6,2014,Mean,283396
IG7,2014,Mean,389388
IG8,2014,Mean,381342
IG9,2014,Mean,387057
KT1,2014,Mean,396782
KT2,2014,Mean,478593
KT3,2014,Mean,417361
KT4,2014,Mean,361307
KT5,2014,Mean,412239
KT6,2014,Mean,419400
KT8,2014,Mean,423981
KT9,2014,Mean,303964
N1,2014,Mean,597260
N10,2014,Mean,544836
N11,2014,Mean,347365
N12,2014,Mean,405499
N13,2014,Mean,354791
N14,2014,Mean,421308
N15,2014,Mean,309761
N16,2014,Mean,450788
N17,2014,Mean,260617
N18,2014,Mean,222640
N19,2014,Mean,503917
N1C,2014,Mean,1107417
N2,2014,Mean,562895
N20,2014,Mean,492107
N21,2014,Mean,440554
N22,2014,Mean,362199
N3,2014,Mean,497194
N4,2014,Mean,447165
N5,2014,Mean,635129
N6,2014,Mean,823359
N7,2014,Mean,442782
N8,2014,Mean,479818
N9,2014,Mean,227207
NW1,2014,Mean,729139
NW10,2014,Mean,415336
NW11,2014,Mean,736621
NW2,2014,Mean,444239
NW3,2014,Mean,902974
NW4,2014,Mean,384812
NW5,2014,Mean,603204
NW6,2014,Mean,592127
NW7,2014,Mean,514658
NW8,2014,Mean,928462
NW9,2014,Mean,294742
RM1,2014,Mean,238483
RM10,2014,Mean,196182
RM11,2014,Mean,314360
RM12,2014,Mean,263388
RM13,2014,Mean,230681
RM14,2014,Mean,359239
RM2,2014,Mean,282323
RM3,2014,Mean,234312
RM4,2014,Mean,410854
RM5,2014,Mean,246129
RM6,2014,Mean,222803
RM7,2014,Mean,216787
RM8,2014,Mean,202827
RM9,2014,Mean,212106
SE1,2014,Mean,555310
SE10,2014,Mean,387910
SE11,2014,Mean,479457
SE12,2014,Mean,297298
SE13,2014,Mean,318303
SE14,2014,Mean,297144
SE15,2014,Mean,357140
SE16,2014,Mean,396206
SE17,2014,Mean,330408
SE18,2014,Mean,240483
SE19,2014,Mean,309495
SE2,2014,Mean,224179
SE20,2014,Mean,265298
SE21,2014,Mean,565657
SE22,2014,Mean,517384
SE23,2014,Mean,371696
SE24,2014,Mean,542533
SE25,2014,Mean,224445
SE26,2014,Mean,343333
SE27,2014,Mean,347332
SE28,2014,Mean,189598
SE3,2014,Mean,395781
SE4,2014,Mean,390848
SE5,2014,Mean,373750
SE6,2014,Mean,268615
SE7,2014,Mean,295672
SE8,2014,Mean,320441
SE9,2014,Mean,294183
SM1,2014,Mean,267590
SM2,2014,Mean,308382
SM3,2014,Mean,319505
SM4,2014,Mean,305013
SM5,2014,Mean,297116
SM6,2014,Mean,275326
SM7,2014,Mean,400828
SW10,2014,Mean,1086195
SW11,2014,Mean,648444
SW12,2014,Mean,584570
SW13,2014,Mean,1128544
SW14,2014,Mean,715908
SW15,2014,Mean,567079
SW16,2014,Mean,351408
SW17,2014,Mean,487225
SW18,2014,Mean,570375
SW19,2014,Mean,531257
SW1A,2014,Mean,2570841
SW1E,2014,Mean,1169487
SW1H,2014,Mean,823285
SW1P,2014,Mean,1060962
SW1V,2014,Mean,779955
SW1W,2014,Mean,1792004
SW1X,2014,Mean,2712150
SW1Y,2014,Mean,1589358
SW2,2014,Mean,400408
SW20,2014,Mean,536050
SW3,2014,Mean,1596559
SW4,2014,Mean,581081
SW5,2014,Mean,987066
SW6,2014,Mean,858596
SW7,2014,Mean,1688855
SW8,2014,Mean,664040
SW9,2014,Mean,402191
TN14,2014,Mean,413480
TN16,2014,Mean,301832
TW1,2014,Mean,590234
TW10,2014,Mean,721892
TW11,2014,Mean,520293
TW12,2014,Mean,429379
TW13,2014,Mean,236729
TW14,2014,Mean,229652
TW2,2014,Mean,443608
TW3,2014,Mean,265356
TW4,2014,Mean,249010
TW5,2014,Mean,278961
TW7,2014,Mean,352208
TW8,2014,Mean,384879
TW9,2014,Mean,647723
UB1,2014,Mean,257293
UB10,2014,Mean,363167
UB2,2014,Mean,248032
UB3,2014,Mean,240468
UB4,2014,Mean,243206
UB5,2014,Mean,242416
UB6,2014,Mean,317620
UB7,2014,Mean,235820
UB8,2014,Mean,265673
UB9,2014,Mean,350739
W10,2014,Mean,582573
W11,2014,Mean,1127719
W12,2014,Mean,491515
W13,2014,Mean,509429
W14,2014,Mean,833750
W1B,2014,Mean,1082362
W1D,2014,Mean,644857
W1F,2014,Mean,1166181
W1G,2014,Mean,1307176
W1H,2014,Mean,1008083
W1J,2014,Mean,1573360
W1K,2014,Mean,1889902
W1S,2014,Mean,1443749
W1T,2014,Mean,792698
W1U,2014,Mean,1213964
W1W,2014,Mean,791556
W2,2014,Mean,894050
W3,2014,Mean,461513
W4,2014,Mean,722770
W5,2014,Mean,544987
W6,2014,Mean,661864
W7,2014,Mean,418310
W8,2014,Mean,1646137
W9,2014,Mean,643353
WC1A,2014,Mean,641350
WC1B,2014,Mean,1066257
WC1E,2014,Mean,952475
WC1H,2014,Mean,529424
WC1N,2014,Mean,696199
